"Country or Area","Year","Commodity","Flow","Trade (USD)","Weight (kg)","Quantity Name","Quantity"
"Iceland","2008","Spices; n.e.c. in heading no. 0910","Import","568610","63160","Weight in kilograms","63160"
"Iceland","2007","Coffee; not roasted or decaffeinated","Import","3003663","901685","Weight in kilograms","901685"
"Iceland","2007","Coffee; decaffeinated, not roasted","Import","6520","1432","Weight in kilograms","1432"
"Iceland","2007","Coffee; roasted, not decaffeinated","Import","9668682","1459222","Weight in kilograms","1459222"
"Iceland","2007","Coffee; roasted, not decaffeinated","Export","52634","1964","Weight in kilograms","1964"
"Iceland","2007","Coffee; roasted, decaffeinated","Import","19068","1389","Weight in kilograms","1389"
"Iceland","2007","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","24680","2820","Weight in kilograms","2820"
"Iceland","2007","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","330613","9601","Weight in kilograms","9601"
"Iceland","2007","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Export","217","9","Weight in kilograms","9"
"Iceland","2007","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","62753","4457","Weight in kilograms","4457"
"Iceland","2007","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Export","89","1","Weight in kilograms","1"
"Iceland","2007","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","846470","36297","Weight in kilograms","36297"
"Iceland","2007","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","112198","7592","Weight in kilograms","7592"
"Iceland","2007","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Export","44","20","Weight in kilograms","20"
"Iceland","2007","Mate","Import","160","25","Weight in kilograms","25"
"Iceland","2007","Spices; pepper (of the genus piper), neither crushed nor ground","Import","100387","5961","Weight in kilograms","5961"
"Iceland","2007","Spices; pepper (of the genus piper), crushed or ground","Import","219000","25414","Weight in kilograms","25414"
"Iceland","2007","Spices; pepper (of the genus piper), crushed or ground","Export","73","3","Weight in kilograms","3"
"Iceland","2007","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","121284","13350","Weight in kilograms","13350"
"Iceland","2007","Vanilla","Import","55071","1572","Weight in kilograms","1572"
"Iceland","2007","Spices; cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","3958","511","Weight in kilograms","511"
"Iceland","2007","Spices; cinnamon and cinnamon-tree flowers, other than cinnamon (Cinnamomum zeylanicum Blume), neither crushed nor ground","Import","1711","327","Weight in kilograms","327"
"Iceland","2007","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","46810","10514","Weight in kilograms","10514"
"Iceland","2007","Cloves (whole fruit, cloves & stems)","Import","25443","2273","Weight in kilograms","2273"
"Iceland","2007","Nutmeg","Import","7086","1743","Weight in kilograms","1743"
"Iceland","2007","Mace","Import","455","25","Weight in kilograms","25"
"Iceland","2007","Cardamoms","Import","10116","973","Weight in kilograms","973"
"Iceland","2007","Seeds of anise/badian","Import","5219","431","Weight in kilograms","431"
"Iceland","2007","Seeds of coriander","Import","5341","608","Weight in kilograms","608"
"Iceland","2007","Seeds of cumin","Import","4212","615","Weight in kilograms","615"
"Iceland","2007","Seeds of caraway","Import","29947","11574","Weight in kilograms","11574"
"Iceland","2007","Seeds of fennel; juniper berries","Import","6950","762","Weight in kilograms","762"
"Iceland","2007","Ginger","Import","99312","38935","Weight in kilograms","38935"
"Iceland","2007","Ginger","Export","82","17","Weight in kilograms","17"
"Iceland","2007","Spices; saffron","Import","17033","267","Weight in kilograms","267"
"Iceland","2007","Spices; turmeric (curcuma)","Import","8130","910","Weight in kilograms","910"
"Iceland","2007","Spices; mixtures of 2 or more products of different headings","Import","266412","31842","Weight in kilograms","31842"
"Iceland","2007","Spices; n.e.c. in heading no. 0910","Import","481915","55898","Weight in kilograms","55898"
"Iceland","2007","Spices; n.e.c. in heading no. 0910","Export","2362","140","Weight in kilograms","140"
"Iceland","2006","Coffee; not roasted or decaffeinated","Import","2441363","796975","Weight in kilograms","796975"
"Iceland","2006","Coffee; not roasted or decaffeinated","Export","58","7","Weight in kilograms","7"
"Iceland","2006","Coffee; decaffeinated, not roasted","Import","9669","2395","Weight in kilograms","2395"
"Iceland","2006","Coffee; roasted, not decaffeinated","Import","7773794","1418479","Weight in kilograms","1418479"
"Iceland","2006","Coffee; roasted, not decaffeinated","Export","8824","580","Weight in kilograms","580"
"Iceland","2006","Coffee; roasted, decaffeinated","Import","8249","711","Weight in kilograms","711"
"Iceland","2006","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","32540","6226","Weight in kilograms","6226"
"Iceland","2006","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","102","7","Weight in kilograms","7"
"Iceland","2006","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","292412","11031","Weight in kilograms","11031"
"Iceland","2006","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","73686","3081","Weight in kilograms","3081"
"Iceland","2006","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","616291","26255","Weight in kilograms","26255"
"Iceland","2006","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","89205","5515","Weight in kilograms","5515"
"Iceland","2006","Mate","Import","539","34","Weight in kilograms","34"
"Iceland","2006","Spices; pepper (of the genus piper), neither crushed nor ground","Import","46273","5531","Weight in kilograms","5531"
"Iceland","2006","Spices; pepper (of the genus piper), crushed or ground","Import","176885","22939","Weight in kilograms","22939"
"Iceland","2006","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","95843","11101","Weight in kilograms","11101"
"Iceland","2006","Vanilla","Import","41686","933","Weight in kilograms","933"
"Iceland","2006","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","3892","731","Weight in kilograms","731"
"Iceland","2006","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","45657","10304","Weight in kilograms","10304"
"Iceland","2006","Cloves (whole fruit, cloves & stems)","Import","23985","2398","Weight in kilograms","2398"
"Iceland","2006","Nutmeg","Import","8425","1582","Weight in kilograms","1582"
"Iceland","2006","Mace","Import","998","70","Weight in kilograms","70"
"Iceland","2006","Cardamoms","Import","9335","1270","Weight in kilograms","1270"
"Iceland","2006","Seeds of anise/badian","Import","2636","252","Weight in kilograms","252"
"Iceland","2006","Seeds of coriander","Import","6055","728","Weight in kilograms","728"
"Iceland","2006","Seeds of cumin","Import","4162","487","Weight in kilograms","487"
"Iceland","2006","Seeds of caraway","Import","23669","10414","Weight in kilograms","10414"
"Iceland","2006","Seeds of fennel; juniper berries","Import","8774","1189","Weight in kilograms","1189"
"Iceland","2006","Ginger","Import","75008","36145","Weight in kilograms","36145"
"Iceland","2006","Spices; saffron","Import","6476","126","Weight in kilograms","126"
"Iceland","2006","Spices; turmeric (curcuma)","Import","8351","1341","Weight in kilograms","1341"
"Iceland","2006","Thyme; bay leaves","Import","31805","3660","Weight in kilograms","3660"
"Iceland","2006","Curry","Import","70726","9086","Weight in kilograms","9086"
"Iceland","2006","Spices; mixtures of 2 or more products of different headings","Import","260348","33921","Weight in kilograms","33921"
"Iceland","2006","Spices; mixtures of 2 or more products of different headings","Export","100967","16128","Weight in kilograms","16128"
"Iceland","2006","Spices; n.e.c. in heading no. 0910","Import","450237","57449","Weight in kilograms","57449"
"Iceland","2006","Spices; n.e.c. in heading no. 0910","Export","9876","970","Weight in kilograms","970"
"Iceland","2005","Coffee; not roasted or decaffeinated","Import","2410406","775428","Weight in kilograms","775428"
"Iceland","2005","Coffee; decaffeinated, not roasted","Import","16044","3425","Weight in kilograms","3425"
"Iceland","2005","Coffee; roasted, not decaffeinated","Import","8008903","1652058","Weight in kilograms","1652058"
"Iceland","2005","Coffee; roasted, not decaffeinated","Export","1751","203","Weight in kilograms","203"
"Iceland","2005","Coffee; roasted, decaffeinated","Import","2072","198","Weight in kilograms","198"
"Iceland","2005","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","13306","691","Weight in kilograms","691"
"Iceland","2005","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","323688","11228","Weight in kilograms","11228"
"Iceland","2005","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","57612","3176","Weight in kilograms","3176"
"Iceland","2005","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","791246","38602","Weight in kilograms","38602"
"Iceland","2005","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","62319","4521","Weight in kilograms","4521"
"Iceland","2005","Spices; pepper (of the genus piper), neither crushed nor ground","Import","53080","6611","Weight in kilograms","6611"
"Iceland","2005","Spices; pepper (of the genus piper), crushed or ground","Import","211951","31737","Weight in kilograms","31737"
"Iceland","2005","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","97792","14348","Weight in kilograms","14348"
"Iceland","2005","Vanilla","Import","45727","3277","Weight in kilograms","3277"
"Iceland","2005","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","2325","733","Weight in kilograms","733"
"Iceland","2005","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","40450","9920","Weight in kilograms","9920"
"Iceland","2005","Cloves (whole fruit, cloves & stems)","Import","19111","2146","Weight in kilograms","2146"
"Iceland","2005","Nutmeg","Import","6543","665","Weight in kilograms","665"
"Iceland","2005","Mace","Import","2620","348","Weight in kilograms","348"
"Iceland","2005","Cardamoms","Import","6587","887","Weight in kilograms","887"
"Iceland","2005","Seeds of anise/badian","Import","2585","407","Weight in kilograms","407"
"Iceland","2005","Seeds of coriander","Import","7620","789","Weight in kilograms","789"
"Iceland","2005","Seeds of cumin","Import","4511","582","Weight in kilograms","582"
"Iceland","2005","Seeds of caraway","Import","23701","8822","Weight in kilograms","8822"
"Iceland","2005","Seeds of fennel; juniper berries","Import","10596","804","Weight in kilograms","804"
"Iceland","2005","Ginger","Import","79604","31675","Weight in kilograms","31675"
"Iceland","2005","Spices; saffron","Import","5429","395","Weight in kilograms","395"
"Iceland","2005","Spices; turmeric (curcuma)","Import","4663","757","Weight in kilograms","757"
"Iceland","2005","Thyme; bay leaves","Import","31131","3585","Weight in kilograms","3585"
"Iceland","2005","Curry","Import","65373","12548","Weight in kilograms","12548"
"Iceland","2005","Curry","Export","150","39","Weight in kilograms","39"
"Iceland","2005","Spices; mixtures of 2 or more products of different headings","Import","247057","39770","Weight in kilograms","39770"
"Iceland","2005","Spices; mixtures of 2 or more products of different headings","Export","52884","4241","Weight in kilograms","4241"
"Iceland","2005","Spices; n.e.c. in heading no. 0910","Import","521872","81919","Weight in kilograms","81919"
"Iceland","2005","Spices; n.e.c. in heading no. 0910","Export","9538","1821","Weight in kilograms","1821"
"Iceland","2004","Coffee; not roasted or decaffeinated","Import","1439705","649374","Weight in kilograms","649374"
"Iceland","2004","Coffee; decaffeinated, not roasted","Import","5346","1846","Weight in kilograms","1846"
"Iceland","2004","Coffee; roasted, not decaffeinated","Import","6526000","1572023","Weight in kilograms","1572023"
"Iceland","2004","Coffee; roasted, decaffeinated","Import","1422","93","Weight in kilograms","93"
"Iceland","2004","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","17068","1305","Weight in kilograms","1305"
"Iceland","2004","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","120609","6136","Weight in kilograms","6136"
"Iceland","2004","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","24364","1284","Weight in kilograms","1284"
"Iceland","2004","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","583629","26543","Weight in kilograms","26543"
"Iceland","2004","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","45525","3675","Weight in kilograms","3675"
"Iceland","2004","Mate","Import","795","74","Weight in kilograms","74"
"Iceland","2004","Spices; pepper (of the genus piper), neither crushed nor ground","Import","35701","5072","Weight in kilograms","5072"
"Iceland","2004","Spices; pepper (of the genus piper), crushed or ground","Import","229478","28323","Weight in kilograms","28323"
"Iceland","2004","Spices; pepper (of the genus piper), crushed or ground","Export","39","2","Weight in kilograms","2"
"Iceland","2004","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","69818","10432","Weight in kilograms","10432"
"Iceland","2004","Vanilla","Import","54671","1368","Weight in kilograms","1368"
"Iceland","2004","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","7057","707","Weight in kilograms","707"
"Iceland","2004","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","53920","11977","Weight in kilograms","11977"
"Iceland","2004","Cloves (whole fruit, cloves & stems)","Import","18009","1969","Weight in kilograms","1969"
"Iceland","2004","Nutmeg","Import","9117","929","Weight in kilograms","929"
"Iceland","2004","Mace","Import","978","166","Weight in kilograms","166"
"Iceland","2004","Cardamoms","Import","7935","1123","Weight in kilograms","1123"
"Iceland","2004","Seeds of anise/badian","Import","3002","359","Weight in kilograms","359"
"Iceland","2004","Seeds of coriander","Import","5714","520","Weight in kilograms","520"
"Iceland","2004","Seeds of cumin","Import","1964","349","Weight in kilograms","349"
"Iceland","2004","Seeds of caraway","Import","26033","9546","Weight in kilograms","9546"
"Iceland","2004","Seeds of fennel; juniper berries","Import","5401","413","Weight in kilograms","413"
"Iceland","2004","Ginger","Import","96732","27543","Weight in kilograms","27543"
"Iceland","2004","Spices; saffron","Import","12755","1103","Weight in kilograms","1103"
"Iceland","2004","Spices; turmeric (curcuma)","Import","3290","479","Weight in kilograms","479"
"Iceland","2004","Thyme; bay leaves","Import","21726","2998","Weight in kilograms","2998"
"Iceland","2004","Curry","Import","57255","9205","Weight in kilograms","9205"
"Iceland","2004","Spices; mixtures of 2 or more products of different headings","Import","198801","34640","Weight in kilograms","34640"
"Iceland","2004","Spices; n.e.c. in heading no. 0910","Import","241460","34387","Weight in kilograms","34387"
"Iceland","2004","Spices; n.e.c. in heading no. 0910","Export","30246","6435","Weight in kilograms","6435"
"Iceland","2003","Coffee; not roasted or decaffeinated","Import","1033426","633163","Weight in kilograms","633163"
"Iceland","2003","Coffee; roasted, not decaffeinated","Import","5682398","1533274","Weight in kilograms","1533274"
"Iceland","2003","Coffee; roasted, not decaffeinated","Export","735","50","Weight in kilograms","50"
"Iceland","2003","Coffee; roasted, decaffeinated","Import","967","107","Weight in kilograms","107"
"Iceland","2003","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","3209","91","Weight in kilograms","91"
"Iceland","2003","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Export","158","13","Weight in kilograms","13"
"Iceland","2003","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","104960","3858","Weight in kilograms","3858"
"Iceland","2003","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","23525","1110","Weight in kilograms","1110"
"Iceland","2003","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","620421","30383","Weight in kilograms","30383"
"Iceland","2003","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Export","23","1","Weight in kilograms","1"
"Iceland","2003","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","54593","6882","Weight in kilograms","6882"
"Iceland","2003","Mate","Import","54","6","Weight in kilograms","6"
"Iceland","2003","Spices; pepper (of the genus piper), neither crushed nor ground","Import","41270","6657","Weight in kilograms","6657"
"Iceland","2003","Spices; pepper (of the genus piper), crushed or ground","Import","194370","27103","Weight in kilograms","27103"
"Iceland","2003","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","72579","12985","Weight in kilograms","12985"
"Iceland","2003","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","939","69","Weight in kilograms","69"
"Iceland","2003","Vanilla","Import","31813","1064","Weight in kilograms","1064"
"Iceland","2003","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","4447","582","Weight in kilograms","582"
"Iceland","2003","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","37066","9636","Weight in kilograms","9636"
"Iceland","2003","Cloves (whole fruit, cloves & stems)","Import","13726","2283","Weight in kilograms","2283"
"Iceland","2003","Nutmeg","Import","4726","604","Weight in kilograms","604"
"Iceland","2003","Mace","Import","540","91","Weight in kilograms","91"
"Iceland","2003","Cardamoms","Import","4709","540","Weight in kilograms","540"
"Iceland","2003","Seeds of anise/badian","Import","790","117","Weight in kilograms","117"
"Iceland","2003","Seeds of coriander","Import","6591","598","Weight in kilograms","598"
"Iceland","2003","Seeds of cumin","Import","2760","626","Weight in kilograms","626"
"Iceland","2003","Seeds of caraway","Import","23026","9304","Weight in kilograms","9304"
"Iceland","2003","Seeds of fennel; juniper berries","Import","9091","536","Weight in kilograms","536"
"Iceland","2003","Ginger","Import","53204","24182","Weight in kilograms","24182"
"Iceland","2003","Spices; saffron","Import","8511","1201","Weight in kilograms","1201"
"Iceland","2003","Spices; turmeric (curcuma)","Import","6950","1479","Weight in kilograms","1479"
"Iceland","2003","Thyme; bay leaves","Import","41158","6193","Weight in kilograms","6193"
"Iceland","2003","Curry","Import","64937","9907","Weight in kilograms","9907"
"Iceland","2003","Spices; mixtures of 2 or more products of different headings","Import","178968","34664","Weight in kilograms","34664"
"Iceland","2003","Spices; mixtures of 2 or more products of different headings","Export","56","3","Weight in kilograms","3"
"Iceland","2003","Spices; n.e.c. in heading no. 0910","Import","432557","69213","Weight in kilograms","69213"
"Iceland","2003","Spices; n.e.c. in heading no. 0910","Export","998","116","Weight in kilograms","116"
"Iceland","2002","Coffee; not roasted or decaffeinated","Import","913371","556336","Weight in kilograms","556336"
"Iceland","2002","Coffee; decaffeinated, not roasted","Import","7711","3168","Weight in kilograms","3168"
"Iceland","2002","Coffee; roasted, not decaffeinated","Import","5179841","1570126","Weight in kilograms","1570126"
"Iceland","2002","Coffee; roasted, not decaffeinated","Export","690","2314","Weight in kilograms","2314"
"Iceland","2002","Coffee; roasted, decaffeinated","Import","5720","913","Weight in kilograms","913"
"Iceland","2002","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","58591","2440","Weight in kilograms","2440"
"Iceland","2002","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","21695","2886","Weight in kilograms","2886"
"Iceland","2002","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","452187","26556","Weight in kilograms","26556"
"Iceland","2002","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","41840","3717","Weight in kilograms","3717"
"Iceland","2002","Spices; pepper (of the genus piper), neither crushed nor ground","Import","30301","5013","Weight in kilograms","5013"
"Iceland","2002","Spices; pepper (of the genus piper), crushed or ground","Import","157929","23624","Weight in kilograms","23624"
"Iceland","2002","Spices; pepper (of the genus piper), crushed or ground","Export","853","204","Weight in kilograms","204"
"Iceland","2002","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","55140","12924","Weight in kilograms","12924"
"Iceland","2002","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Export","157","45","Weight in kilograms","45"
"Iceland","2002","Vanilla","Import","25039","1530","Weight in kilograms","1530"
"Iceland","2002","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","792","220","Weight in kilograms","220"
"Iceland","2002","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","28817","8402","Weight in kilograms","8402"
"Iceland","2002","Cloves (whole fruit, cloves & stems)","Import","14433","1335","Weight in kilograms","1335"
"Iceland","2002","Nutmeg","Import","7692","699","Weight in kilograms","699"
"Iceland","2002","Mace","Import","906","177","Weight in kilograms","177"
"Iceland","2002","Cardamoms","Import","4420","400","Weight in kilograms","400"
"Iceland","2002","Seeds of anise/badian","Import","260","41","Weight in kilograms","41"
"Iceland","2002","Seeds of coriander","Import","5666","640","Weight in kilograms","640"
"Iceland","2002","Seeds of cumin","Import","1876","702","Weight in kilograms","702"
"Iceland","2002","Seeds of caraway","Import","17711","8665","Weight in kilograms","8665"
"Iceland","2002","Seeds of fennel; juniper berries","Import","5484","503","Weight in kilograms","503"
"Iceland","2002","Seeds of fennel; juniper berries","Export","8427","414","Weight in kilograms","414"
"Iceland","2002","Ginger","Import","39741","16994","Weight in kilograms","16994"
"Iceland","2002","Spices; saffron","Import","3391","644","Weight in kilograms","644"
"Iceland","2002","Spices; saffron","Export","1394","23","Weight in kilograms","23"
"Iceland","2002","Spices; turmeric (curcuma)","Import","2459","494","Weight in kilograms","494"
"Iceland","2002","Thyme; bay leaves","Import","15913","1890","Weight in kilograms","1890"
"Iceland","2002","Curry","Import","40277","7914","Weight in kilograms","7914"
"Iceland","2002","Curry","Export","115","35","Weight in kilograms","35"
"Iceland","2002","Spices; mixtures of 2 or more products of different headings","Import","145153","27188","Weight in kilograms","27188"
"Iceland","2002","Spices; mixtures of 2 or more products of different headings","Export","10647","1231","Weight in kilograms","1231"
"Iceland","2002","Spices; n.e.c. in heading no. 0910","Import","303271","70175","Weight in kilograms","70175"
"Iceland","2002","Spices; n.e.c. in heading no. 0910","Export","10395","757","Weight in kilograms","757"
"Iceland","2001","Coffee; not roasted or decaffeinated","Import","1061215","553878","Weight in kilograms","553878"
"Iceland","2001","Coffee; decaffeinated, not roasted","Import","5139","1006","Weight in kilograms","1006"
"Iceland","2001","Coffee; roasted, not decaffeinated","Import","4951761","1416184","Weight in kilograms","1416184"
"Iceland","2001","Coffee; roasted, not decaffeinated","Export","84","4","Weight in kilograms","4"
"Iceland","2001","Coffee; roasted, decaffeinated","Import","2752","316","Weight in kilograms","316"
"Iceland","2001","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","398","12","Weight in kilograms","12"
"Iceland","2001","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","69570","3324","Weight in kilograms","3324"
"Iceland","2001","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","12065","1509","Weight in kilograms","1509"
"Iceland","2001","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","510824","31970","Weight in kilograms","31970"
"Iceland","2001","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","33051","3681","Weight in kilograms","3681"
"Iceland","2001","Mate","Import","465","17","Weight in kilograms","17"
"Iceland","2001","Spices; pepper (of the genus piper), neither crushed nor ground","Import","25538","3693","Weight in kilograms","3693"
"Iceland","2001","Spices; pepper (of the genus piper), crushed or ground","Import","178226","26999","Weight in kilograms","26999"
"Iceland","2001","Spices; pepper (of the genus piper), crushed or ground","Export","228","20","Weight in kilograms","20"
"Iceland","2001","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","55457","12404","Weight in kilograms","12404"
"Iceland","2001","Vanilla","Import","18640","2049","Weight in kilograms","2049"
"Iceland","2001","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","1427","212","Weight in kilograms","212"
"Iceland","2001","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","36851","10803","Weight in kilograms","10803"
"Iceland","2001","Cloves (whole fruit, cloves & stems)","Import","12336","1500","Weight in kilograms","1500"
"Iceland","2001","Nutmeg","Import","6437","823","Weight in kilograms","823"
"Iceland","2001","Mace","Import","669","118","Weight in kilograms","118"
"Iceland","2001","Cardamoms","Import","9497","765","Weight in kilograms","765"
"Iceland","2001","Seeds of anise/badian","Import","1373","240","Weight in kilograms","240"
"Iceland","2001","Seeds of coriander","Import","3760","385","Weight in kilograms","385"
"Iceland","2001","Seeds of cumin","Import","2443","734","Weight in kilograms","734"
"Iceland","2001","Seeds of caraway","Import","18134","9953","Weight in kilograms","9953"
"Iceland","2001","Seeds of fennel; juniper berries","Import","4318","661","Weight in kilograms","661"
"Iceland","2001","Seeds of fennel; juniper berries","Export","770","40","Weight in kilograms","40"
"Iceland","2001","Ginger","Import","44764","16495","Weight in kilograms","16495"
"Iceland","2001","Spices; saffron","Import","4580","170","Weight in kilograms","170"
"Iceland","2001","Spices; saffron","Export","246","11","Weight in kilograms","11"
"Iceland","2001","Spices; turmeric (curcuma)","Import","3402","524","Weight in kilograms","524"
"Iceland","2001","Thyme; bay leaves","Import","13053","1787","Weight in kilograms","1787"
"Iceland","2001","Curry","Import","46355","9162","Weight in kilograms","9162"
"Iceland","2001","Spices; mixtures of 2 or more products of different headings","Import","152470","29878","Weight in kilograms","29878"
"Iceland","2001","Spices; mixtures of 2 or more products of different headings","Export","741","53","Weight in kilograms","53"
"Iceland","2001","Spices; n.e.c. in heading no. 0910","Import","366228","76674","Weight in kilograms","76674"
"Iceland","2001","Spices; n.e.c. in heading no. 0910","Export","5541","727","Weight in kilograms","727"
"Iceland","2000","Coffee; not roasted or decaffeinated","Import","1443646","610759","Weight in kilograms","610759"
"Iceland","2000","Coffee; decaffeinated, not roasted","Import","2978","954","Weight in kilograms","954"
"Iceland","2000","Coffee; roasted, not decaffeinated","Import","5996023","1554266","Weight in kilograms","1554266"
"Iceland","2000","Coffee; roasted, decaffeinated","Import","3696","1683","Weight in kilograms","1683"
"Iceland","2000","Coffee; husks and skins, coffee substitutes containing coffee in any proportion","Import","4335","252","Weight in kilograms","252"
"Iceland","2000","Tea, green; (not fermented), in immediate packings of a content not exceeding 3kg","Import","47764","5492","Weight in kilograms","5492"
"Iceland","2000","Tea, green; (not fermented), in immediate packings of a content exceeding 3kg","Import","33044","3092","Weight in kilograms","3092"
"Iceland","2000","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content not exceeding 3kg","Import","464563","30536","Weight in kilograms","30536"
"Iceland","2000","Tea, black; (fermented) and partly fermented tea, in immediate packings of a content exceeding 3kg","Import","28242","2911","Weight in kilograms","2911"
"Iceland","2000","Mate","Export","103","1","Weight in kilograms","1"
"Iceland","2000","Spices; pepper (of the genus piper), neither crushed nor ground","Import","19503","2411","Weight in kilograms","2411"
"Iceland","2000","Spices; pepper (of the genus piper), crushed or ground","Import","191015","27216","Weight in kilograms","27216"
"Iceland","2000","Fruits of the genera Capsicum/Pimenta, dried/crushed/ground","Import","68875","13985","Weight in kilograms","13985"
"Iceland","2000","Vanilla","Import","6436","650","Weight in kilograms","650"
"Iceland","2000","Cinnamon & cinnamon-tree flowers, neither crushed/ground","Import","651","98","Weight in kilograms","98"
"Iceland","2000","Spices; cinnamon and cinnamon-tree flowers, crushed or ground","Import","31595","8687","Weight in kilograms","8687"
"Iceland","2000","Cloves (whole fruit, cloves & stems)","Import","14650","2498","Weight in kilograms","2498"
"Iceland","2000","Nutmeg","Import","5234","759","Weight in kilograms","759"
"Iceland","2000","Mace","Import","1644","282","Weight in kilograms","282"
"Iceland","2000","Cardamoms","Import","9131","792","Weight in kilograms","792"
"Iceland","2000","Seeds of anise/badian","Import","1716","340","Weight in kilograms","340"
"Iceland","2000","Seeds of coriander","Import","1724","275","Weight in kilograms","275"
"Iceland","2000","Seeds of cumin","Import","1049","471","Weight in kilograms","471"
"Iceland","2000","Seeds of caraway","Import","14282","8589","Weight in kilograms","8589"
"Iceland","2000","Seeds of fennel; juniper berries","Import","2798","666","Weight in kilograms","666"
"Iceland","2000","Ginger","Import","45444","13412","Weight in kilograms","13412"
"Iceland","2000","Spices; saffron","Import","5821","520","Weight in kilograms","520"
"Iceland","2000","Spices; turmeric (curcuma)","Import","2823","522","Weight in kilograms","522"
"Iceland","2000","Thyme; bay leaves","Import","12696","1407","Weight in kilograms","1407"
"Iceland","2000","Curry","Import","44815","8194","Weight in kilograms","8194"
"Iceland","2000","Spices; mixtures of 2 or more products of different headings","Import","94015","17710","Weight in kilograms","17710"
"Iceland","2000","Spices; n.e.c. in heading no. 0910","Import","275416","54669","Weight in kilograms","54669"
